53.464102 69.961524 2.000000 
50.964102 65.631397 4.000000 
44.035898 69.631397 4.000000 
46.535898 73.961524 2.000000 

53.464102 69.961524 2.000000 
55.964102 74.291651 4.000000 
49.035898 78.291651 4.000000 
46.535898 73.961524 2.000000 

53.464102 69.961524 2.000000 
55.964102 74.291651 0.000000 
49.035898 78.291651 0.000000 
46.535898 73.961524 2.000000 

53.464102 69.961524 2.000000 
50.964102 65.631397 0.000000 
44.035898 69.631397 0.000000 
46.535898 73.961524 2.000000 

53.464102 69.961524 2.000000 
50.964102 65.631397 4.000000 
44.035898 69.631397 4.000000 
46.535898 73.961524 2.000000 


